1986,5,May,1,Actual Outturn,5,Stamps,14796
1986,5,May,1,Actual Outturn,6,Income Tax,214082
1986,5,May,1,Actual Outturn,7,Corporation Tax,25419
1986,5,May,1,Actual Outturn,8,Valued Added Tax,201271
1986,5,May,1,Actual Outturn,9,Training and Employment Levy,17807
1986,5,May,1,Actual Outturn,21,Motor Vehicle Duties,15189
1986,6,June,1,Actual Outturn,1,Customs,6349
1986,6,June,1,Actual Outturn,2,Excise Duty,149119
1986,6,June,1,Actual Outturn,3,Capital Gains Tax,2562
1986,6,June,1,Actual Outturn,5,Stamps,8456
1986,6,June,1,Actual Outturn,6,Income Tax,249576
1986,6,June,1,Actual Outturn,7,Corporation Tax,38473
1986,6,June,1,Actual Outturn,8,Valued Added Tax,110000
1986,6,June,1,Actual Outturn,9,Training and Employment Levy,10418
1986,6,June,1,Actual Outturn,21,Motor Vehicle Duties,11332
1986,7,July,1,Actual Outturn,1,Customs,9523
1986,7,July,1,Actual Outturn,2,Excise Duty,150680
1986,7,July,1,Actual Outturn,3,Capital Gains Tax,5660
1986,7,July,1,Actual Outturn,5,Stamps,10837
1986,7,July,1,Actual Outturn,6,Income Tax,255820
1986,7,July,1,Actual Outturn,7,Corporation Tax,66668
1986,7,July,1,Actual Outturn,8,Valued Added Tax,215523
1986,7,July,1,Actual Outturn,9,Training and Employment Levy,14008
1986,7,July,1,Actual Outturn,21,Motor Vehicle Duties,15552
1986,8,August,1,Actual Outturn,1,Customs,9142
1986,8,August,1,Actual Outturn,2,Excise Duty,149736
1986,8,August,1,Actual Outturn,3,Capital Gains Tax,3305
1986,8,August,1,Actual Outturn,5,Stamps,14005
1986,8,August,1,Actual Outturn,6,Income Tax,217844
1986,8,August,1,Actual Outturn,7,Corporation Tax,40408
1986,8,August,1,Actual Outturn,8,Valued Added Tax,86439
1986,8,August,1,Actual Outturn,9,Training and Employment Levy,10440
1986,8,August,1,Actual Outturn,21,Motor Vehicle Duties,13740
1986,9,September,1,Actual Outturn,1,Customs,4902
1986,9,September,1,Actual Outturn,2,Excise Duty,159160
1986,9,September,1,Actual Outturn,3,Capital Gains Tax,4656
1986,9,September,1,Actual Outturn,5,Stamps,48551
1986,9,September,1,Actual Outturn,6,Income Tax,227705
1986,9,September,1,Actual Outturn,7,Corporation Tax,18637
1986,9,September,1,Actual Outturn,8,Valued Added Tax,225922
1986,9,September,1,Actual Outturn,9,Training and Employment Levy,2304
1986,9,September,1,Actual Outturn,21,Motor Vehicle Duties,12241
1986,10,October,1,Actual Outturn,1,Customs,11047
1986,10,October,1,Actual Outturn,2,Excise Duty,142952
1986,10,October,1,Actual Outturn,3,Capital Gains Tax,3521
1986,10,October,1,Actual Outturn,5,Stamps,13193
1986,10,October,1,Actual Outturn,6,Income Tax,396873
1986,10,October,1,Actual Outturn,7,Corporation Tax,26698
1986,10,October,1,Actual Outturn,8,Valued Added Tax,116441
1986,10,October,1,Actual Outturn,9,Training and Employment Levy,22190
1986,10,October,1,Actual Outturn,21,Motor Vehicle Duties,13018
1986,11,November,1,Actual Outturn,1,Customs,7618
1986,11,November,1,Actual Outturn,2,Excise Duty,144344
1986,11,November,1,Actual Outturn,3,Capital Gains Tax,3273
1986,11,November,1,Actual Outturn,5,Stamps,42780
1986,11,November,1,Actual Outturn,6,Income Tax,274610
1986,11,November,1,Actual Outturn,7,Corporation Tax,43581
1986,11,November,1,Actual Outturn,8,Valued Added Tax,220199
1986,11,November,1,Actual Outturn,9,Training and Employment Levy,10005
1986,11,November,1,Actual Outturn,21,Motor Vehicle Duties,12941
1986,12,December  ,1,Actual Outturn,1,Customs,7824
1986,12,December  ,1,Actual Outturn,2,Excise Duty,214982
1986,12,December  ,1,Actual Outturn,3,Capital Gains Tax,3803
1986,12,December  ,1,Actual Outturn,5,Stamps,10794
1986,12,December  ,1,Actual Outturn,6,Income Tax,275674
1986,12,December  ,1,Actual Outturn,7,Corporation Tax,12837
1986,12,December  ,1,Actual Outturn,8,Valued Added Tax,135933
1986,12,December  ,1,Actual Outturn,9,Training and Employment Levy,13509
1986,12,December  ,1,Actual Outturn,21,Motor Vehicle Duties,10303
1987,1,January,1,Actual Outturn,1,Customs,9777
1987,1,January,1,Actual Outturn,2,Excise Duty,96819
1987,1,January,1,Actual Outturn,3,Capital Gains Tax,2627
1987,1,January,1,Actual Outturn,5,Stamps,9180
1987,1,January,1,Actual Outturn,6,Income Tax,202349
1987,1,January,1,Actual Outturn,7,Corporation Tax,7996
1987,1,January,1,Actual Outturn,8,Valued Added Tax,187177
1987,1,January,1,Actual Outturn,9,Training and Employment Levy,10175
1987,1,January,1,Actual Outturn,21,Motor Vehicle Duties,14272
1987,2,February,1,Actual Outturn,1,Customs,8253
1987,2,February,1,Actual Outturn,2,Excise Duty,151616
1987,2,February,1,Actual Outturn,3,Capital Gains Tax,2840
1987,2,February,1,Actual Outturn,5,Stamps,14272
1987,2,February,1,Actual Outturn,6,Income Tax,270369
1987,2,February,1,Actual Outturn,7,Corporation Tax,18249
1987,2,February,1,Actual Outturn,8,Valued Added Tax,171323
1987,2,February,1,Actual Outturn,9,Training and Employment Levy,8790
1987,2,February,1,Actual Outturn,21,Motor Vehicle Duties,19321
